都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,介護サービス事業所名称,介護サービス事業所名称_カナ,実施サービス,住所,方書,緯度,経度,電話番号,内線番号,FAX番号,法人番号,法人の名称,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL,備考
山口県,,山口県,,フォーユーヘルパーステーション,フォーユーヘルパーステーション,訪問介護,萩市土原217－1,,34.409245,131.408859,0838-58-8001,,0838-58-8001,,合同会社フォーユー,3570400790,,,,,
山口県,,山口県,,ヘルパーステーションみらい,ヘルパーステーションミライ,訪問介護,萩市土原521－1,,34.410404,131.404388,0838-21-5111,,0838-21-5111,,社会福祉法人ふたば園,3570400808,,,,,
山口県,,山口県,,ヘルパーステーションのどか,ヘルパーステーションノドカ,訪問介護,萩市下田万袴田2417－1,,34.648438,131.676773,08387-3-0006,,08387-2-1720,,ケアサポートいわみ株式会社,3570400881,,,,,
山口県,,山口県,,グッドタイムサポート萩,グッドタイムサポートハギ,訪問介護,萩市古萩町25,,34.416767,131.403442,0838-22-9005,,0838-22-9016,,社会福祉法人 創生会,3570400915,,,,,
山口県,,山口県,,ＪＡ訪問介護ふれあい萩,ＪＡホウモンカイゴフレアイハギ,訪問介護,萩市椿3032,,34.398888,131.400803,0838-22-4165,,0838-22-4121,,ＪＡ協同サポート山口株式会社,3570400931,,,,,
山口県,,山口県,,清ヶ浜ヘルパーステーション,キヨガハマヘルパーステーション,訪問介護,阿武郡阿武町木与10037－3,,34.530689,131.508789,08388-2-3315,,08388-2-3316,,社会福祉法人阿武福祉会,3578100459,,,,,
山口県,,山口県,,ニチイケアセンター岩国,ニチイケアセンター イワクニ,訪問入浴介護,岩国市川西3－5－40,,34.15617,132.175751,0827-41-3650,,0827-41-3651,,株式会社ニチイ学館,3570800593,,,,,
山口県,,山口県,,アースサポート岩国,アースサポートイワクニ,訪問入浴介護,岩国市南岩国町3－13－34,,34.129444,132.198883,0827-32-9800,,0827-32-9801,,アースサポート株式会社,3570801658,,,,,
山口県,,山口県,,ニチイケアセンター下松,ニチイケアセンタークダマツ,訪問入浴介護,下松市せせらぎ町1－2－31,,34.014999,131.870285,0833-48-1080,,0833-48-1081,,株式会社 ニチイ学館,3570700454,,,,,
山口県,,山口県,,アサヒサンクリーン在宅介護センター周南,アサヒサンクリーンザイタクカイゴセンターシュウナン,訪問入浴介護,周南市野上町2－8,,34.056763,131.800934,050-33177337,,0834-34-1033,,アサヒサンクリーン株式会社,3571502008,,,,,
山口県,,山口県,,ニチイケアセンター周防,ニチイケアセンタースオウ,訪問入浴介護,防府市三田尻3－6－35,,34.04393,131.577393,0835-27-1530,,0835-27-1760,,株式会社 ニチイ学館,3570600506,,,,,
山口県,,山口県,,アースサポート山口,アースサポートヤマグチ,訪問入浴介護,山口市駅通り1－3－16,,34.171959,131.479218,083-920-2900,,083-920-2910,,アースサポート株式会社,3570301733,,,,,
山口県,,山口県,,アサヒサンクリーン在宅介護センター山口,アサヒサンクリーンザイタクカイゴセンターヤマグチ,訪問入浴介護,山口市小郡大正町9－1　津田貸事務所1階,,34.098179,131.39946,050-33177715,,083-941-6371,,アサヒサンクリーン株式会社,3570303507,,,,,
山口県,,山口県,,ツクイ山口,ツクイヤマグチ,訪問入浴介護,山口市大内御堀6－2－5,,34.16486,131.485657,083-934-7225,,083-934-7234,,株式会社ツクイ,3570303622,,,,,
山口県,,山口県,,訪問入浴しあわせ長門,ホウモンニュウヨクシアワセナガト,訪問入浴介護,長門市東深川1321－1,,34.370918,131.181305,0837-22-8294,,0837-22-4340,,社会福祉法人長門市社会福祉協議会,3571100258,,,,,
山口県,,山口県,,萩社協訪問入浴介護事業所,ハギシャキョウホウモンニュウヨクカイゴジギョウショ,訪問入浴介護,萩市江向510,,34.408077,131.398972,090-75094235,,0838-22-2026,,社会福祉法人萩市社会福祉協議会,3570400352,,,,,
山口県,,山口県,,訪問看護ステーションつくし,ホウモンカンゴステーションツクシ,訪問看護,岩国市南岩国町2－77－23,,34.138248,132.19252,0827-32-8338,,0827-32-8378,,医療法人 岩国みなみ病院,3560890000,,,,,
山口県,,山口県,,訪問看護ステーション わかあゆ,ホウモンカンゴステーション ワカアユ,訪問看護,岩国市麻里布町3－5－5,,34.170181,132.222794,0827-29-2500,,0827-29-2501,,医療法人 新生会,3560890018,,,,,
山口県,,山口県,,訪問看護ステーション アイリス,ホウモンカンゴステーション アイリス,訪問看護,岩国市錦見7－16－1,,34.159916,132.18718,0827-41-0363,,0827-41-0484,,医療法人 錦病院,3560890026,,,,,
山口県,,山口県,,訪問看護ステーションひだまり,ホウモンカンゴステーションヒダマリ,訪問看護,岩国市周東町祖生5720－1,,34.075321,132.106079,0827-85-5865,,0827-85-5866,,医療法人社団 河郷診療所,3567290022,,,,,
山口県,,山口県,,訪問看護ステーション あゆみ,ホウモンカンゴステーション アユミ,訪問看護,岩国市玖珂町4999－1,,34.100464,132.092773,0827-28-5305,,0827-28-5126,,株式会社 Ｆｏｒｅｓｔ,3560890067,,,,,
山口県,,山口県,,あまの訪問看護ステーション,アマノホウモンカンゴステーション,訪問看護,岩国市牛野谷町3－49－53,,34.151737,132.203308,0827-32-6265,,0827-32-6267,,医療法人ハートフル,3560890075,,,,,
山口県,,山口県,,訪問看護ステーション無花果（Ｍｕｋａｋａ）,ホウモンカンゴステーションムカカ（Ｍｕｋａｋａ）,訪問看護,岩国市牛野谷町1－5－25,,34.15707,132.193268,0827-31-9887,,0827-31-1787,,株式会社 Ｌａ．Ｆｉｇｕｅ,3560890117,,,,,
山口県,,山口県,,訪問看護ステーション千樹の杜,ホウモンカンゴステーションセンジュノモリ,訪問看護,岩国市周東町下久原蔵本2580－2,,34.096893,132.045563,0827-84-5555,,0827-28-5540,,株式会社キヨトキ,3560890125,,,,,
山口県,,山口県,,訪問看護ステーションひがし,ホウモンカンゴステーションヒガシ,訪問看護,岩国市元町2－2－16　サーパス元町　2階202号室,,34.171341,132.228455,0827-30-9071,,0827-30-9072,,合同会社みかさ,3560890133,,,,,
山口県,,山口県,,訪問看護ステーションむろの樹,ホウモンカンゴステーションムロノキ,訪問看護,岩国市室の木町3－6－12,,34.170864,132.206497,0827-28-6411,,0827-22-1654,,一般社団法人岩国市医師会,3560890141,,,,,
山口県,,山口県,,訪問看護ステーションｃｏｃｏｌｏ,ホウモンカンゴステーションｃｏｃｏｌｏ,訪問看護,岩国市南岩国町1－13－23,,34.136173,132.205811,0827-34-0003,,0827-34-0004,,有限会社岩国メディカルサポート,3560890158,,,,,
山口県,,山口県,,岩国市立訪問看護ステーションさくら,イワクニシリツホウモンカンゴステーションサクラ,訪問看護,岩国市美和町渋前1776,,34.218582,132.093811,0827-95-0123,,0827-95-0007,,岩国市,3560890166,,,,,
山口県,,山口県,,訪問看護ステーションてんゆう,ホウモンカンゴステーションテンユウ,訪問看護,岩国市麻里布町4－2－17,,34.172882,132.222839,0827-21-3030,,0827-21-3040,,Ｕｎｉｔｅ－Ｃａｒｅ合同会社,3560890174,,,,,
山口県,,山口県,,ナースステーション愛花～ａｉｋａ,ナースステーションアイカ～ａｉｋａ,訪問看護,岩国市黒磯町2－25－5－1,,34.107635,132.196991,0827-35-6122,,0827-35-6158,,合同会社ハレノヒ,3560890182,,,,,
山口県,,山口県,,なぎさ訪問看護ステーション,ナギサホウモンカンゴステーション,訪問看護,柳井市余田1850－5,,33.977367,132.072617,0820-24-0520,,0820-24-0521,,株式会社 天吉屋,3567390038,,,,,
山口県,,山口県,,周東総合病院訪問看護ステーション いちご,シュウトウソウゴウビョウインホウモンカンゴステーション イチゴ,訪問看護,柳井市古開作1000－1,,33.959858,132.095093,0820-22-3715,,0820-22-3458,,山口県厚生農業協同組合連合会,3561290028,,,,,
山口県,,山口県,,ゆうわ訪問看護ステーション,ユウワホウモンカンゴステーション,訪問看護,柳井市古開作479－3,,33.969437,132.097351,0820-25-1212,,0820-25-1661,,社会福祉法人 恒和会,3561290044,,,,,
山口県,,山口県,,訪問看護ステーションすおうおおしま,ホウモンカンゴステーションスオウオオシマ,訪問看護,大島郡周防大島町小松1415－1,,33.941822,132.187759,0820-79-2031,,0820-79-2037,,周防大島町,3567190032,,,,,
山口県,,山口県,,いい日の里 訪問看護ステーション,イイヒノサト ホウモンカンゴステーション,訪問看護,大島郡周防大島町椋野1338－1,,33.950668,132.231567,0820-79-0120,,0820-79-0126,,特定非営利活動法人 いい日の里,3567190040,,,,,
山口県,,山口県,,訪問看護ステーション なないろ,ホウモンカンゴステーション ナナイロ,訪問看護,大島郡周防大島町小松91－4,,33.93969,132.193604,0820-79-2224,,0820-79-2226,,医療法人おかはら会,3567190057,,,,,
山口県,,山口県,,平生訪問看護ステーション きらら,ヒラオホウモンカンゴステーション キララ,訪問看護,熊毛郡平生町平生町569－14,,33.940273,132.068024,0820-56-1000,,0820-25-3790,,医療法人 光輝会,3567390020,,,,,
山口県,,山口県,,訪問看護ステーション下松・きらら,ホウモンカンゴステーションクダマツ・キララ,訪問看護,下松市生野屋南1－10－1,,34.032719,131.876617,0833-45-3370,,0833-45-3371,,社会医療法人 同仁会,3560790002,,,,,
山口県,,山口県,,リハビリ＆ケア訪問看護ステーションのあ下松,リハビリアンドケアホウモンカンゴステーションノアクダマツ,訪問看護,下松市藤光町1－10－31,,34.022675,131.866272,0833-44-7360,,0833-44-7361,,株式会社Ｎｏａｈ,3560790051,,,,,
山口県,,山口県,,訪問看護ステーション ココロ,ホウモンカンゴステーション　ココロ,訪問看護,下松市大手町2－5－18　ティティ商事ビル3Ｆ,,34.013031,131.866852,0833-44-7888,,0833-44-7889,,株式会社ライフライン,3560790069,,,,,
山口県,,山口県,,山口県看護協会訪問看護ステーション ひかり,ヤマグチケンカンゴキョウカイホウモンカンゴステーション ヒカリ,訪問看護,光市浅江5－4－22,,33.970097,131.925491,0833-74-0505,,0833-74-0520,,公益社団法人 山口県看護協会,3561090006,,,,,
山口県,,山口県,,訪問看護ステーションつむぎ,ホウモンカンゴステーションツムギ,訪問看護,光市光井4－31－12　フレグランス光101,,33.953476,131.955078,0833-48-8103,,0833-48-8107,,株式会社ともにあ,3561090030,,,,,
山口県,,山口県,,リハビリ＆ケア訪問看護ステーションのあ,リハビリ＆ケアホウモンカンゴステーションノア,訪問看護,光市島田2－11－6,,33.972343,131.935089,0833-48-6818,,0833-48-6858,,株式会社Ｎｏａｈ,3561090048,,,,,
山口県,,山口県,,徳山医師会訪問看護ステーション,トクヤマイシカイホウモンカンゴステーション,訪問看護,周南市東山町6－28,,34.049595,131.816147,0834-31-9610,,0834-32-9048,,一般社団法人 徳山医師会,3560590006,,,,,
山口県,,山口県,,訪問看護ステーション ゆめ風車,ホウモンカンゴステーション　ユメフウシャ,訪問看護,周南市宮の前2－6－27,,34.072559,131.763748,0834-61-2510,,0834-61-2581,,公益財団法人 周南市医療公社,3561490016,,,,,
山口県,,山口県,,訪問看護ステーション周南高原,ホウモンカンゴステーションシュウナンコウゲン,訪問看護,周南市須々万本郷29－1,,34.112503,131.864151,0834-88-0391,,0834-88-0074,,医療法人緑山会,3561590021,,,,,
山口県,,山口県,,訪問看護ステーション元気村,ホウモンカンゴステーションゲンキムラ,訪問看護,周南市湯野字向山109－22,,34.108093,131.6716,0834-82-0001,,0834-82-0011,,医療法人社団生和会,3561590039,,,,,
山口県,,山口県,,ＪＣＨＯ徳山中央病院附属訪問看護ステーション,ＪＣＨＯトクヤマチュウオウビョウインフゾクホウモンカンゴステーション,訪問看護,周南市孝田町1－1,,34.047676,131.83287,0834-28-4475,,0834-28-4458,,独立行政法人地域医療機能推進機構,3561590047,,,,,
山口県,,山口県,,訪問看護リハビリステーション ねこの手,ホウモンカンゴリハビリステーション ネコノテ,訪問看護,周南市岡田町10－7,,34.06197,131.807205,0834-34-1600,,0834-34-1601,,ＮＳプランニング株式会社,3561590054,,,,,
山口県,,山口県,,株式会社訪問看護ステーションもみじ,カブシキガイシャホウモンカンゴステーションモミジ,訪問看護,周南市城ケ丘3－1－35,,34.042053,131.840118,0834-28-5652,,0834-28-5653,,株式会社訪問看護ステーションもみじ,3561590070,,,,,
山口県,,山口県,,徳山病院訪問看護ステーションサルビア,トクヤマビョウインホウモンカンゴステーションサルビア,訪問看護,周南市南浦山町5－14,,34.069366,131.788071,0834-34-1510,,0834-34-1512,,医療法人周友会,3561590096,,,,,
山口県,,山口県,,訪問看護ステーションこもれび,ホウモンカンゴステーションコモレビ,訪問看護,周南市久米2668,,34.051853,131.85611,0834-34-1811,,0834-28-0022,,エポックワン有限会社,3561590104,,,,,
山口県,,山口県,,ボヌール訪問看護ステーション,ボヌールホウモンカンゴステーション,訪問看護,周南市新清光台3－4－21,,34.034374,131.950714,0833-57-6158,,0833-57-4159,,合同会社Ｓｈｉｎｏｄａ Ｐｌａｎｎｉｎｇ,3561590112,,,,,
山口県,,山口県,,訪問看護リハビリステーション ルピナス,ホウモンカンゴリハビリステーション　ルピナス,訪問看護,周南市久米中央4－5－31,,34.036938,131.840286,090-48292300,,0834-39-6563,,株式会社ＬＩＰＥＲＤ,3561590120,,,,,
